% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.223770339e+01 +1.223770339e+01 +9.171770339e+01 +9.171770339e+01 +1.0265e+00 -4.5684e+00
2 +3.330869195e+00 +3.330869195e+00 +8.281086920e+01 +8.281086920e+01 -9.1136e-01 -2.5624e+00
16 +1.109103995e+00 +1.109103995e+00 +8.058910400e+01 +8.058910400e+01 +1.3059e+00 -1.1543e+00
32 +7.014743074e-01 +7.014743074e-01 +8.018147431e+01 +8.018147431e+01 +7.7392e-01 -5.0113e-01
98 +1.495895295e-01 +1.495895295e-01 +7.962958953e+01 +7.962958953e+01 +4.8842e-01 -1.4635e+00
18341 +9.625298729e-02 +9.625298729e-02 +7.957625299e+01 +7.957625299e+01 +5.5399e-01 -1.0824e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.850851058e+01 +9.850851058e+01 +4.929885106e+02 +4.929885106e+02 +3.0050e+00 +4.2407e+00
2 +6.655668633e+00 +6.655668633e+00 +4.011356686e+02 +4.011356686e+02 -1.5022e+00 -3.8465e+00
15 +5.938039448e+00 +5.938039448e+00 +4.004180394e+02 +4.004180394e+02 -3.8153e+00 -4.5501e-01
26 +3.783756189e+00 +3.783756189e+00 +3.982637562e+02 +3.982637562e+02 -2.3668e+00 -4.0895e+00
50 +5.997813709e-01 +5.997813709e-01 +3.950797814e+02 +3.950797814e+02 -3.3162e+00 -3.4011e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.719315381e+01 +3.719315381e+01 -2.099168462e+02 -2.099168462e+02 +1.7332e+00 +2.7713e+00
5 +2.489985362e+01 +2.489985362e+01 -2.222101464e+02 -2.222101464e+02 +9.8387e-01 -1.2215e+00
14 +5.253782901e+00 +5.253782901e+00 -2.418562171e+02 -2.418562171e+02 -3.0904e+00 +2.3832e+00
27 +3.571316589e+00 +3.571316589e+00 -2.435386834e+02 -2.435386834e+02 -1.9894e+00 -3.4356e-01
36 +2.496678427e+00 +2.496678427e+00 -2.446133216e+02 -2.446133216e+02 -2.5398e+00 -7.5211e-01
66 +1.487327066e+00 +1.487327066e+00 -2.456226729e+02 -2.456226729e+02 -4.6709e+00 -6.4887e-01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.597496623e+01 +1.597496623e+01 -1.360650338e+02 -1.360650338e+02 -4.2639e+00 +1.3860e+00
2 +7.067305343e+00 +7.067305343e+00 -1.449726947e+02 -1.449726947e+02 -6.2971e-01 -1.2096e+00
3 +5.412501809e+00 +5.412501809e+00 -1.466274982e+02 -1.466274982e+02 +1.8326e+00 +4.2237e-01
7 +2.897365749e+00 +2.897365749e+00 -1.491426343e+02 -1.491426343e+02 +3.3332e-01 +3.0167e+00
17 +8.628915825e-01 +8.628915825e-01 -1.511771084e+02 -1.511771084e+02 +4.5222e-01 +8.3635e-01
44 +5.571905313e-01 +5.571905313e-01 -1.514828095e+02 -1.514828095e+02 +1.5347e-01 +8.0738e-01
63 +3.478360208e-02 +3.478360208e-02 -1.520052164e+02 -1.520052164e+02 -4.4077e-01 +1.3558e+00
