% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.724884547e+02 +4.724884547e+02 +1.039845465e+01 +1.039845465e+01 -1.6396e+00 -4.8042e+00
3 +4.687576117e+01 +4.687576117e+01 -4.152142388e+02 -4.152142388e+02 -2.2073e+00 +2.2344e+00
8 +3.630484102e+01 +3.630484102e+01 -4.257851590e+02 -4.257851590e+02 -2.4583e+00 +2.2629e+00
19 +2.469944194e+01 +2.469944194e+01 -4.373905581e+02 -4.373905581e+02 +1.9345e+00 +1.5786e+00
26 +9.761744201e+00 +9.761744201e+00 -4.523282558e+02 -4.523282558e+02 +1.3114e+00 +1.5601e+00
526 +5.570731827e+00 +5.570731827e+00 -4.565192682e+02 -4.565192682e+02 +1.3813e+00 +1.6059e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.559123944e+02 +1.559123944e+02 +2.335723944e+02 +2.335723944e+02 -4.7566e+00 +2.3527e+00
2 +8.266449339e+01 +8.266449339e+01 +1.603244934e+02 +1.603244934e+02 -8.3496e-01 -3.4971e+00
4 +5.140737623e+01 +5.140737623e+01 +1.290673762e+02 +1.290673762e+02 -5.9773e-01 -2.7465e+00
16 +3.138523630e+01 +3.138523630e+01 +1.090452363e+02 +1.090452363e+02 +5.5844e-01 -1.7100e+00
50 +2.082696830e+01 +2.082696830e+01 +9.848696830e+01 +9.848696830e+01 -7.5187e-01 -9.4009e-01
72 +1.492708931e+01 +1.492708931e+01 +9.258708931e+01 +9.258708931e+01 +4.2005e-01 +1.3083e-01
4155 +8.087590345e+00 +8.087590345e+00 +8.574759034e+01 +8.574759034e+01 +2.5932e+00 -2.7113e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.502803992e+02 +3.502803992e+02 +4.659603992e+02 +4.659603992e+02 -4.6647e-01 +4.6659e+00
2 +1.324222148e+02 +1.324222148e+02 +2.481022148e+02 +2.481022148e+02 +2.8674e+00 +1.5102e+00
7 +5.964746967e+01 +5.964746967e+01 +1.753274697e+02 +1.753274697e+02 -8.6681e-01 -3.1835e+00
16 +3.933206496e+01 +3.933206496e+01 +1.550120650e+02 +1.550120650e+02 +2.4045e+00 -2.0124e+00
43 +2.243491409e+01 +2.243491409e+01 +1.381149141e+02 +1.381149141e+02 +1.9674e+00 -1.3807e+00
49 +1.242731808e+01 +1.242731808e+01 +1.281073181e+02 +1.281073181e+02 +3.0324e-01 -5.8714e-01
449 +9.506771057e+00 +9.506771057e+00 +1.251867711e+02 +1.251867711e+02 +3.6905e-01 -6.3126e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.383508978e+02 +1.383508978e+02 +1.346408978e+02 +1.346408978e+02 -3.5724e+00 +5.9813e-01
9 +7.779109181e+01 +7.779109181e+01 +7.408109181e+01 +7.408109181e+01 -7.5504e-01 -4.3097e+00
14 +3.328858044e+01 +3.328858044e+01 +2.957858044e+01 +2.957858044e+01 -2.9670e-02 -1.2768e+00
