% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.288977417e+02 +4.288977417e+02 -3.319225826e+01 -3.319225826e+01 +1.3779e+00 -4.2529e+00
2 +4.259846213e+01 +4.259846213e+01 -4.194915379e+02 -4.194915379e+02 -4.6189e+00 +3.6507e+00
4 +2.307686299e+01 +2.307686299e+01 -4.390131370e+02 -4.390131370e+02 -3.4778e+00 +1.7279e+00
198 +1.515665463e+01 +1.515665463e+01 -4.469333454e+02 -4.469333454e+02 -1.5119e+00 +2.9000e+00
826 +6.618114094e+00 +6.618114094e+00 -4.554718859e+02 -4.554718859e+02 -4.2500e+00 +1.9665e+00
1104 +5.456761071e+00 +5.456761071e+00 -4.566332389e+02 -4.566332389e+02 -3.3697e+00 +1.6192e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.929157174e+02 +4.929157174e+02 +5.705757174e+02 +5.705757174e+02 -6.2324e-01 +3.1203e+00
2 +6.603545476e+01 +6.603545476e+01 +1.436954548e+02 +1.436954548e+02 -4.3465e+00 -1.8322e+00
5 +5.054874220e+01 +5.054874220e+01 +1.282087422e+02 +1.282087422e+02 -5.6788e-01 +3.7385e-01
13 +3.377740203e+01 +3.377740203e+01 +1.114374020e+02 +1.114374020e+02 +4.1306e+00 -1.8493e+00
14 +2.315551889e+01 +2.315551889e+01 +1.008155189e+02 +1.008155189e+02 +3.3864e+00 +2.2561e-03
93 +1.033077838e+01 +1.033077838e+01 +8.799077838e+01 +8.799077838e+01 +3.8913e-01 -4.2006e-01
368 +9.475865732e+00 +9.475865732e+00 +8.713586573e+01 +8.713586573e+01 +4.3919e+00 -2.6253e-01
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.041555873e+02 +3.041555873e+02 +4.198355873e+02 +4.198355873e+02 -3.6198e-01 +2.4962e+00
2 +1.462235172e+02 +1.462235172e+02 +2.619035172e+02 +2.619035172e+02 -3.6855e+00 -4.3141e+00
3 +6.401980996e+01 +6.401980996e+01 +1.796998100e+02 +1.796998100e+02 -5.4741e-01 +6.6184e-01
5 +5.897555281e+01 +5.897555281e+01 +1.746555528e+02 +1.746555528e+02 +1.7393e+00 -2.8746e+00
13 +1.685588408e+01 +1.685588408e+01 +1.325358841e+02 +1.325358841e+02 -1.2575e+00 -1.5740e+00
313 +1.392825030e+01 +1.392825030e+01 +1.296082503e+02 +1.296082503e+02 -1.2000e+00 -1.5732e+00
